ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45703,0.40625,45705,0.625694444,9991464,กรมทางหลวง,ทางหลวง,210,นาคำไฮ - วังสำราญ,68.25,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,17.29711935,102.2111508,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45703,0.415277778,45705,0.695833333,9991504,กรมทางหลวง,ทางหลวง,304,สี่แยกกบินทร์บุรี - วังน้ำเขียว,215.8,ปราจีนบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.33299158,101.830745,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45703,0.5,45714,0.406944444,9998578,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,54.175,สุพรรณบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.35569718,100.186117,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45703,0.5,45714,0.408333333,9998579,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,53.975,สุพรรณบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.35395005,100.1867192,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45703,0.5,45714,0.428472222,9998619,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,53.125,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ข้ามถนนโดยมีรถจอดหรือวัตถุข้างทางบดบังผู้ขับขี่,ชนคนเดินเท้า,แจ่มใส,14.34652349,100.1892742,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2025,45703,0.515972222,45707,0.342361111,9992306,กรมทางหลวง,ทางหลวง,7,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,7.9,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.7316272,100.7128032,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45703,0.520833333,45709,0.654861111,9996172,กรมทางหลวง,ทางหลวง,41,สวนสมบูรณ์ - เกาะมุกข์,99.8,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.660857399,99.11878424,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45703,0.538888889,45719,0.660416667,10002199,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E001S003|I,ดาวคะนอง-ท่าเรือ,23,กรุงเทพมหานคร,,ทางตรง,,ชนด้านข้าง,แจ่มใส,13.69528776,100.5342184,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
2025,45703,0.555555556,45708,0.615972222,9993885,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,10.082,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78598562,100.3794529,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025,45703,0.571527778,45707,0.658333333,9992900,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,9.415,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78525103,100.3856903,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45703,0.583333333,45706,0.664583333,9992129,กรมทางหลวง,ทางหลวง,1,สามัคคี - บ้านหวด,769.15,ลำปาง,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ที่ลาดชัน,ทางโค้งอันตราย,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,18.61784912,99.90600491,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025,45703,0.625,45704,0.375694444,9991095,กรมทางหลวง,ทางหลวง,4,อ่าวเคย - บางนายสี,757,พังงา,รถสามล้อ,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.894688,98.401914,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2025,45703,0.625,45719,0.361111111,10001972,กรมทางหลวง,ทางหลวง,226,กระสัง - ระกา,141.45,บุรีรัมย์,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,14.88782048,103.2482317,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,5
2025,45703,0.645833333,45719,0.388888889,10001994,กรมทางหลวง,ทางหลวง,103,แม่ยางฮ่อ - แม่ตีบ,33.4,แพร่,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.5382462,100.1304151,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,7
2025,45703,0.666666667,45714,0.394444444,9998552,กรมทางหลวง,ทางหลวง,3264,ดอนเจดีย์ - สระกระโจม,3.8,สุพรรณบุรี,รถจักรยานยนต์,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.63777951,99.99324962,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45703,0.694444444,45716,0.574305556,10000825,กรมทางหลวง,ทางหลวง,302,แยกพงษ์เพชร - สะพานพระนั่งเกล้า,10.3,นนทบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.86950444,100.4872495,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025,45703,0.697916667,45719,0.565277778,10002101,กรมทางหลวง,ทางหลวง,4,ตรัง - เขาพับผ้า,1120.6,ตรัง,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.558593747,99.7196632,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2025,45703,0.7,45716,0.469444444,10000657,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,10.2,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78596088,100.3783813,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45703,0.729166667,45713,0.40625,9997845,กรมทางหลวง,ทางหลวง,22,หนองขาม - หนองหาน,8.1,อุดรธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.36832723,102.8609963,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45703,0.795138889,45716,0.508333333,10000693,กรมทางหลวง,ทางหลวง,206,วังหิน - หินดาด,33.65,นครราชสีมา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,15.03076943,102.5617702,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025,45703,0.833333333,45705,0.455555556,9991321,กรมทางหลวง,ทางหลวง,3038,ดอนเจดีย์ - ศรีประจันต์,3.8,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.61754807,100.0520369,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2025,45703,0.875,45716,0.568055556,10000806,กรมทางหลวง,ทางหลวง,1,ดงจำปา - แยกร.พ.อานันทมหิดล,152,ลพบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.79818406,100.6625815,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45703,0.888888889,45716,0.50625,10000691,กรมทางหลวง,ทางหลวง,117,หนองนา - พิษณุโลก,118,พิษณุโลก,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.75132202,100.1863203,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025,45703,0.895833333,45709,0.668055556,9996198,กรมทางหลวง,ทางหลวง,41,สวนสมบูรณ์ - เกาะมุกข์,109.997,สุราษฎร์ธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,9.570525689,99.12994604,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45703,0.913194444,45713,0.416666667,9997856,กรมทางหลวง,ทางหลวง,201,ปากภู - เชียงคาน,356.108,เลย,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.56993815,101.729159,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45703,0.918055556,45703,0.961805556,9990907,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E002S016|I,พญาไท-ศรีนครินทร์,3.3,กรุงเทพมหานคร,,ทางตรง,,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,13.75550261,100.5541137,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45703,0.922916667,45704,0.560416667,9991117,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,58.9,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.47051647,101.0457914,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025,45703,0.961805556,45720,0.40625,10002543,กรมทางหลวง,ทางหลวง,1290,แม่สาย - กิ่วกาญจน์,46.35,เชียงราย,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,20.22182404,100.143912,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45704,0.083333333,45712,0.572222222,9997382,กรมทางหลวง,ทางหลวง,4135,ทางเข้าสนามบินหาดใหญ่,8.065,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.950076629,100.4153921,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45704,0.09375,45706,0.390972222,9991749,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,46.65,ฉะเชิงเทรา,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.55699083,100.9928405,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45704,0.09375,45708,0.4625,9993776,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,91.8,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.19072741,100.9985107,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2025,45704,0.125,45706,0.64375,9992104,กรมทางหลวง,ทางหลวง,32,นครหลวง - อ่างทอง,41.9,อยุธยา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.51496081,100.5142674,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2025,45704,0.138888889,45721,0.615972222,10003440,กรมทางหลวง,ทางหลวง,1,บ้านหว้า - วังไผ่,331.15,นครสวรรค์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.61543459,100.120967,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45704,0.159722222,45719,0.25625,10001918,กรมทางหลวง,ทางหลวง,323,หนองสามพราน - แก่งประลอม,95.5,กาญจนบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.09957936,99.232861,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2025,45704,0.243055556,45716,0.504166667,10000685,กรมทางหลวง,ทางหลวง,37,ชะอำ - วังโบสถ์,17.25,เพชรบุรี,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.67286672,99.88047346,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45704,0.243055556,45720,0.403472222,10002540,กรมทางหลวง,ทางหลวง,212,ย้อมพัฒนา - นาโพธิ์,438.787,มุกดาหาร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.4308929,104.6014563,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45704,0.291666667,45714,0.682638889,9998958,กรมทางหลวง,ทางหลวง,213,มหาสารคาม - หนองขอน,0.035,มหาสารคาม,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางสามแยก (T),ไม่ให้สัญญาณชะลอ/เลี้ยว,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.19467726,103.2936904,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45704,0.3125,45706,0.347916667,9991718,กรมทางหลวง,ทางหลวง,202,โนนชัยศรี - บ้านบ่อ,250.99,ร้อยเอ็ด,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.77149204,104.0662253,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5
2025,45704,0.354166667,45706,0.614583333,9992061,กรมทางหลวง,ทางหลวง,24,โคกตะแบก - ประโคนชัย,136.1,บุรีรัมย์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,14.61403518,102.9079002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45704,0.375,45708,0.741666667,9997317,กรมทางหลวงชนบท,ทางหลวงชนบท,ส.012,ถนนวงแหวนอุตสาหกรรมเข้าสะพานภูมิพลที่ 1,1.9,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.663868,100.53053,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45704,0.381944444,45708,0.734722222,9997321,กรมทางหลวงชนบท,ทางหลวงชนบท,ส.012,ถนนวงแหวนอุตสาหกรรมเข้าสะพานภูมิพลที่ 1,2,สมุทรปราการ,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.663864,100.53097,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45704,0.395833333,45709,0.479861111,9995427,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,30.3,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.9334437,100.7081884,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45704,0.395833333,45712,0.684722222,9997486,กรมทางหลวง,ทางหลวง,404,ตรัง - บ้านนา,2.08,ตรัง,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.526441817,99.62532967,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45704,0.400694444,45721,0.410416667,10003097,กรมทางหลวง,ทางหลวง,1173,ศรีเวียง - แม่เลียบ,16.05,เชียงราย,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,19.9240617,99.99856174,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45704,0.416666667,45716,0.522222222,10000728,กรมทางหลวง,ทางหลวง,36,มะขามคู่ - มาบข่า,28.33,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.8383715,101.1225387,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45704,0.416666667,45720,0.410416667,10002547,กรมทางหลวง,ทางหลวง,3004,วังพิกุล - ซับสมอทอด,98.5,เพชรบูรณ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,15.73569796,100.8954187,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
2025,45704,0.458333333,45716,0.509722222,10000694,กรมทางหลวง,ทางหลวง,225,ศรีมงคล - น้ำอ้อม,132.5,เพชรบูรณ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.83183075,101.1478497,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45704,0.465277778,45709,0.470138889,9995160,กรมทางหลวง,ทางหลวง,41,ร่อนพิบูลย์ - ไม้เสียบ,333.7,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ระยะการมองเห็นไม่เพียงพอ,,แจ่มใส,8.016847308,99.89966084,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45704,0.472222222,45709,0.372222222,9994604,กรมทางหลวง,ทางหลวง,4,สระพัง - เขาวัง,146.65,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.15607899,99.84828779,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45704,0.475694444,45714,0.578472222,9998827,กรมทางหลวง,ทางหลวง,1,ปากข้าวสาร - แยกสวนพฤกษศาสตร์พุแค,111.55,สระบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.56364038,100.9044309,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45704,0.508333333,45705,0.65625,9991475,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E004S009|U,บางนา-ชลบุรี,,กรุงเทพมหานคร,,ทางตรง,,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
2025,45704,0.513888889,45713,0.375694444,9997808,กรมทางหลวง,ทางหลวง,11,อินทร์บุรี - ช่องแค,11.625,นครสวรรค์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.1233632,100.396045,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4
2025,45704,0.554166667,45713,0.459722222,9997937,กรมทางหลวง,ทางหลวง,7,ตะเคียนเตี้ย - พลา,129.2,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.8786165,100.9763917,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45704,0.572916667,45705,0.577083333,9991404,กรมทางหลวง,ทางหลวง,11,สากเหล็ก - กกไม้แดง,196.563,พิษณุโลก,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.69457797,100.4333656,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45704,0.577777778,45704,0.892361111,9991120,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E004S009|U,บางนา-ชลบุรี,,กรุงเทพมหานคร,,ทางตรง,,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,,,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
2025,45704,0.625,45711,0.492361111,9997073,กรมทางหลวง,ทางหลวง,3504,ห้วยน้ำดัง - เขาชนกัน,26.3,นครสวรรค์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.7887731,99.51738149,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45704,0.673611111,45715,0.448611111,9999638,กรมทางหลวง,ทางหลวง,33,หินกอง - คลองยาง,97.98,สระบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.37592785,100.9611234,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45704,0.677777778,45713,0.429861111,9997875,กรมทางหลวง,ทางหลวง,1,ดอนรังนก - หางน้ำหนองแขม,295.975,ชัยนาท,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.3181,100.10398,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2025,45704,0.678472222,45722,0.383333333,10004086,กรมทางหลวง,ทางหลวง,2133,ศรีบุญเรือง - ภูเวียง,16,ขอนแก่น,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ไม่มีความลาดชัน,สูญเสียการควบคุม,อื่นๆ,แจ่มใส,16.81581538,102.318525,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45704,0.717361111,45708,0.602083333,9993874,กรมทางหลวง,ทางหลวง,4015,เขาธง - ฉวาง,38.5,นครศรีธรรมราช,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,8.352793976,99.5982207,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2025,45704,0.71875,45711,0.591666667,9997079,กรมทางหลวง,ทางหลวง,1,ตาคลี - ดอนรังนก,257.3,นครสวรรค์,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,15.26158736,100.3292969,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
